class|name
36|Administración de activos financieros
36|Administración de ahorros previsionales
36|Administración de carteras de valores
36|Administración de cuentas de ahorro
36|Administración de fondos de capital de riesgo
36|Administración de fondos de pensiones
36|Administración financiera de ahorros previsionales
36|Administración financiera de fondos de pensiones
36|Administración financiera de planes de pensión de empleados
36|Adquisición de bienes inmuebles para terceros
36|Agencias de cobro de deudas
36|Agencias de crédito
36|Agencias de seguros
36|Agencias o correduría para operaciones de valores, futuros indexados, opciones sobre títulos y futuros sobre mercados de valores extranjeros
36|Agencias o corretaje para el alquiler de edificios
36|Agencias o corretaje para el alquiler de tierras
36|Agencias o corretaje para el alquiler o arrendamiento de tierras
36|Agencias para la correduría en operaciones con títulos en mercados de valores extranjeros y en operaciones a comisión de futuros sobre mercados de valores extranjeros
36|Agencias para la negociación de futuros de productos básicos
36|Ajustes de reclamaciones de seguros que no sean de vida
36|Alquiler de apartamentos
36|Alquiler de apartamentos y oficinas
36|Alquiler de cajeros automáticos
36|Alquiler de departamentos
36|Alquiler de máquinas contadoras o clasificadoras de billetes y monedas
36|Análisis de inversiones financieras y estudios bursátiles
36|Análisis financieros
36|Análisis por computadora de información sobre bolsas de valores
36|Arrendamiento con opción de compra (leasing)
36|Arrendamiento de bienes inmuebles
36|Arrendamiento de edificios
36|Arrendamiento de espacio para oficinas
36|Arrendamiento de espacios en centros comerciales
36|Arrendamiento de explotaciones agrícolas
36|Arrendamiento de terrenos
36|Arrendamiento de tierras
36|Arrendamiento o alquiler de edificios
36|Arriendo con opción de compra (leasing) de equipos de telecomunicaciones
36|Asesoramiento en materia de deudas
36|Asesoramiento en materia de inversiones
36|Asesoramiento financiero
36|Asesoramiento financiero sobre pensiones
36|Asesoramiento financiero y asesoramiento en materia de seguros
36|Banca a distancia (home banking)
36|Banca electrónica a través de una red informática mundial (banca por Internet)
36|Bienes inmuebles (evaluación (tasación) de -)
36|Cambio de divisas en tiempo real online
36|Casas prendarias
36|Cobro de alquileres
36|Cobro de deudas
36|Comercio de opciones de valores
36|Comercio de valores futuros
36|Comercio de valores futuros extranjeros
36|Comprobación de tarjetas de crédito
36|Cómputo del índice de primas de seguros
36|Consultoría de inversión de capitales
36|Consultoría e información relativa a los seguros
36|Consultoría en inversiones de capital
36|Consultoría en materia de seguros
36|Consultoría en seguros
36|Consultoría financiera
36|Consultoría financiera relacionada con inversiones inmobiliarias
36|Consultoría inmobiliaria
36|Consultoría relativa a la financiación de proyectos energéticos
36|Corretaje de acciones y obligaciones
36|Corretaje de acciones y otros valores
36|Corretaje de acciones, participaciones y otros valores
36|Corretaje de bienes inmuebles
36|Corretaje de bonos
36|Corretaje de compras a plazos
36|Corretaje de créditos hipotecarios
36|Corretaje de fondos mutuos
36|Corretaje de futuros
36|Corretaje de inversión financiera
36|Corretaje de seguros de vida
36|Corretaje de valores bursátiles
36|Corretaje en bolsa
36|Cotización de precios del mercado de valores
36|Dirección de estudios de viabilidad financiera
36|Emisión de bonos de valor
36|Emisión de cartas de crédito
36|Emisión de cheques
36|Emisión de cheques bancarios
36|Emisión de cheques de viajero
36|Emisión de cheques y cartas de crédito
36|Emisión de tarjetas de crédito
36|Estimaciones financieras en materia de seguros
36|Evaluación de bienes inmuebles
36|Evaluación de la solvencia crediticia de empresas y particulares
36|Evaluación de propiedades personales para otros
36|Evaluaciones de reclamaciones de seguros (valoración)
36|Facilitación de becas educacionales
36|Facilitación de información del mercado de valores
36|Facilitación de información en materia de seguros
36|Facilitación de información financiera
36|Facilitación de información financiera a inversionistas
36|Facilitación de información sobre cuentas bancarias por teléfono
36|Facilitación de información y datos en materia del mercado de valores
36|Facilitación de noticias en el campo de las finanzas
36|Financiación de actividades industriales
36|Financiación de arrendamiento a crédito
36|Financiación de capital de riesgo
36|Financiación de compras
36|Financiación de cuentas por cobrar
36|Financiación de préstamos
36|Financiación de proyectos
36|Financiación en relación a automóviles
36|Financiación garantizada financieramente
36|Financiamiento de leasing automotriz
36|Garantías financieras (servicios de fianzas)
36|Gestión de carteras de valores mobiliarios
36|Gestión de carteras de valores transferibles
36|Gestión de inversiones
36|Gestión de un fondo de inversión de capitales
36|Gestión financiera vía la Internet
36|Información en materia de seguros
36|Información y consultoría en materia de seguros
36|Información y evaluación financiera
36|Intercambio financiero
36|Inversión de capital privado
36|Inversión de fondos
36|Inversión por medios electrónicos
36|Mantenimiento de cuentas de custodia para inversiones
36|Negociación de valores
36|Operaciones de cambio
36|Operaciones de fondos de inversión
36|Operaciones monetarias de cambio
36|Organización de una bolsa de valores para el comercio de acciones y otros valores financieros
36|Planificación de fideicomisos financieros
36|Planificación de fideicomisos patrimoniales
36|Planificación financiera de jubilación
36|Preparación de informes financieras
36|Préstamos (financiación) y descuento de facturas
36|Préstamos con amortización a plazos
36|Préstamos prendarios
36|Previsiones financieras
36|Procesamiento de pagos electrónicos hechos con tarjetas prepagadas
36|Procesamiento de reclamaciones de seguros
36|Recaudación de fondos con fines benéficos
36|Recaudación de fondos de beneficencia
36|Recaudación de fondos para obras de caridad en previsión y prevención de desastres
36|Refinanciación de créditos hipotecarios
36|Representaciones fiduciarias
36|Servicio de cambio de divisas
36|Servicio de corretaje de inversiones de capital
36|Servicio de transacciones financieras de compraventa con opción de arriendo (leaseback),
36|Servicios actuariales de seguros
36|Servicios bancarios
36|Servicios bancarios de cuentas corrientes
36|Servicios bancarios de cuentas corrientes electrónicas sin papel
36|Servicios bancarios de cuentas de ahorro
36|Servicios bancarios electrónicos sin papel
36|Servicios bancarios en cajeros automáticos
36|Servicios bancarios mercantiles y de inversión bancaria
36|Servicios bancarios y financieros
36|Servicios de aceptación electrónica de cheques
36|Servicios de administración de planes de acciones para empleados
36|Servicios de agencia de bienes inmuebles residenciales
