class|name
21|Abrebotellas
21|Abreguantes
21|Abrevaderos mecánicos activados por el ganado
21|Abrevaderos para aves de corral
21|Abrevaderos para ganado
21|Acuarios
21|Acuarios de interior
21|Adornos para acuarios
21|Agitadores de cóctel
21|Agitadores para revolver miel
21|Aireadores de vino
21|Alcachofas de regadera
21|Alcancías no metálicas
21|Alimentadores de mascotas activados por animales
21|Almohadillas exfoliantes
21|Anillas metálicas para la identificación de aves
21|Anillos para aves de corral
21|Apagavelas
21|Apagavelas que no sean de metales preciosos
21|Apagavelas y candelabros de metales preciosos
21|Apagavelas y candelabros que no sean de metales preciosos
21|Aparato para abrir huevos no eléctrico para uso doméstico
21|Apoya palillos chinos
21|Apoyacuchillos
21|Arandelas de candelero
21|Arandelas de candelero de metales preciosos
21|Aros para tartas
21|Autoclaves no eléctricas
21|Azucareras de metales preciosos
21|Bacinillas
21|Baldes
21|Baldes con pedal
21|Baldes para el cuarto de baño
21|Baldes para enjuagar
21|Baldes para hielo
21|Bandejas para la comida
21|Bandejas para uso doméstico
21|Bañeras de materias plásticas para niños
21|Bañeras plegables para bebes
21|Barredoras de alfombras (no eléctricas)
21|Barredoras de migajas
21|Basureros
21|Basureros con pedal
21|Baterías de cocina
21|Batidoras de huevos no eléctricas
21|Batidores no eléctricos
21|Bayetas para el suelo
21|Bebederos no mecanizados para mascotas que son dispensadores portátiles de agua y líquidos
21|Bloques para cuchillos
21|Boles
21|Bolsas térmicas aislantes para comidas o bebidas
21|Bombonas
21|Bomboneras que no sean de metales preciosos
21|Boquillas dosificadoras para botellas
21|Boquillas para mangueras de riego
21|Borlas de polvera
21|Botellas aislantes
21|Botellas de agua de acero inoxidable reutilizables y vacías
21|Botellas de agua de plástico reutilizables y vacías
21|Botellas de arena para decoración
21|Botellas para servir sake (tokkuri)
21|Botellas y termos aislados
21|Botes de té
21|Brochas de afeitar
21|Cabezas de fregona
21|Cacerolas
21|Cafeteras de émbolo no eléctricas
21|Cafeteras de filtro no eléctricas
21|Cafeteras de metales preciosos no eléctricas
21|Cafeteras de vacío no eléctricas
21|Cafeteras no eléctricas
21|Cafeteras no eléctricas ni de metales preciosos
21|Cajas de arena higiénica automáticas para animales de compañía
21|Cajas de metales preciosos para caramelos
21|Cajas para el pan
21|Cajas para galletas
21|Cajones higiénicos con arena para gatos
21|Calienta biberones no eléctricos
21|Calzadores
21|Campanas para tartas
21|Canastas de basura
21|Canastos de ropa sucia para uso doméstico
21|Candelabros
21|Candelabros con protección contra el viento
