class|name
7|Acoplamientos de ejes como piezas de máquinas
7|Acoplamientos de máquinas y componentes de transmisión excepto para vehículos terrestres
7|Acoplamientos para máquinas
7|Acoplamientos y transmisión de máquinas, excepto para vehículos terrestres
7|Afiladores de taladros de minería
7|Agarres y aparatos para la transmisión de electricidad que no sean para vehículos terrestres
7|Agitadores para procesos químicos
7|Alimentadora de sobres
7|Alimentadores electrónicos para animales
7|Alternadores
7|Alternadores de arranque
7|Amasadoras mecánicas para el procesamiento químico
7|Amoladoras angulares
7|Amoladoras de mano y accionadas eléctricamente
7|Amoladoras eléctricas
7|Amoladoras giratorias
7|Amoladoras y pulidoras
7|Amortiguadores (herramientas eléctricas)
7|Aparatos de elevación mecánicos y neumáticos
7|Aparatos de limpieza a vapor
7|Aparatos de soldadura eléctrica al arco
7|Aparatos para elaborar aguas minerales
7|Aparatos vulcanizadores de caucho
7|Aplanadoras
7|Arados de carbón
7|Árboles de levas
7|Árboles para máquinas
7|Arrancapilotes
7|Arranques de pedal para motocicletas
7|Arranques para motores
7|Aspiradoras
7|Aspiradoras eléctricas
7|Aspiradoras manuales
7|Aspiradoras para uso comercial e industrial
7|Aspiradoras para uso doméstico
7|Aspiradoras para uso industrial
7|Aspiradoras robóticas
7|Aspiradores inalámbricos
7|Astilladoras de madera
7|Atadoras
7|Aventadoras
7|Bandas de rodadura de goma para su uso con orugas en maquinaria agrícola
7|Bandas de rodadura de goma para su uso con orugas en maquinaria de construcción
7|Bandas de rodadura de goma para su uso con orugas en maquinaria de minería
7|Bandas de rodadura de goma para su uso con orugas en maquinaria quitanieves
7|Barredoras autopropulsadas
7|Barredoras de caminos autopropulsadas
7|Barredoras inalámbricas
7|Barrenas de tierra
7|Bastidores de lavavajillas que son piezas de un lavavajillas
7|Batidoras eléctricas de preparaciones alimenticias para bebés para uso doméstico
7|Batidoras eléctricas manuales de uso doméstico
7|Batidoras eléctricas para uso doméstico
7|Bielas para máquinas y motores
7|Bloques de motor para automóviles
7|Bobinas automatizadas para mangueras de jardín
7|Bobinas de encendido para motores de automóviles
7|Bobinas para máquinas de coser
7|Bolsas para aspiradoras
7|Bombas como partes de máquinas y motores
7|Bombas de alta presión para limpieza de instalaciones y aparatos
7|Bombas de combustible a motor
7|Bombas de combustible para motores de vehículos terrestres
7|Bombas de succión
7|Bombas de tornillo
7|Bombas de tornillo de múltiples fases
7|Bombas de vacío
7|Bombas de vacío (máquinas)
7|Bombas eléctricas
7|Bombas hidráulicas
7|Bombas lobulares rotatorias
7|Bombas neumáticas
7|Bombas para acuario
7|Bombas para la industria de bebidas
7|Bombas para máquinas
7|Bombas que hacen olas para acuarios
7|Bombas y compresores como partes de máquinas para máquinas y motores
7|Brocas de centrado que sean partes de máquinas
7|Brocas de corona
7|Brocas para máquinas de minería
7|Brocas para minería
7|Brocas para taladrar roca
7|Brocas para taladro eléctrico
7|Bujías de encendido para motores de vehículos terrestres
7|Bujías de precalentamiento para motores diésel
7|Bulldozers
7|Cabezales de corte para cortacéspedes
7|Cables para ascensores
7|Cabrestantes de arrastre
7|Cabrias
7|Cadenas de accionamiento que no sean para vehículos terrestres
7|Cadenas de transmisión que no sean para vehículos terrestres
7|Cadenas transportadoras
7|Cajas de cambio que no sean para vehículos terrestres
7|Cajas de eje (partes de máquinas)
7|Cajas de hilatura para máquinas hiladoras de rotor de extremo abierto
7|Calandrias de papel
7|Calderas de máquinas
7|Caminadores mecánicos para caballos
7|Carburadores
7|Cargadores con bandas de rodamiento de oruga
7|Cargadores con deslizadera
7|Cárteres para máquinas y motores
7|Catenarias de goma para su uso con cintas transportadoras en máquinas y dispositivos de carga y descarga
7|Centrifugadoras de aceite
7|Centrífugas
7|Cepilladoras eléctricas
7|Cepilladoras para trabajar metales
7|Cepillos eléctricos como partes de máquinas
7|Cepillos para máquinas aspiradoras
7|Cepillos que sean partes de máquinas
7|Cestas de utensilios para máquinas lavavajillas (como partes de las mismas)
7|Cierres eléctricos de puertas
7|Cilindros de motor para automóviles
7|Cinceladoras (máquinas herramientas)
7|Cintas transportadoras
7|Cintas transportadoras de malla metálica
7|Cintas transportadoras para personas
7|Cizallas eléctricas (máquinas)
7|Cizallas mecánicas para metalistería
7|Cizallas neumáticas
7|Cojinetes de deslizamiento para máquinas
7|Cojinetes para motores
7|Colectores de admisión para motores de combustión interna
7|Colectores de escape para motores
7|Componentes de acoplamientos y transmisión de máquinas, excepto para vehículos terrestres, y sus piezas
7|Compresores como partes de máquinas y motores
7|Compresores de aire
7|Compresores de aire para vehículos
7|Compresores para aires acondicionados
7|Compresores para máquinas
7|Compresores para máquinas deshumidificadoras
7|Compresores para recuperación y el reciclado de gases refrigerantes
7|Compresores para refrigeradores
7|Convertidores catalíticos
7|Convertidores hidráulicos de par (elementos de máquinas que no sean para vehículos terrestres)
7|Correas de distribución para máquinas
7|Correas de máquinas
7|Correas de motores
7|Correas de tiempo para motores de vehículos terrestres
7|Correas de transmisión eléctricas para máquinas y motores empleados en aplicaciones industriales
7|Correas de transmisión que no sean para vehículos terrestres
7|Correas para máquinas de vehículos agrícolas
7|Corredores neumáticos de tuerca
7|Cortacéspedes eléctricos
7|Cortadoras de cepas de árboles
7|Cortadoras de césped
7|Cortadoras de césped a gasolina
7|Cortadoras de césped mecánicas
7|Cortadoras de forraje eléctricas
7|Cortadoras de fresadoras de rosca (máquinas herramientas)
7|Cortadoras de setos eléctricas
7|Cortadoras de trincheras
7|Cortadores eléctricos de alimentos
7|Cosechadoras (máquinas agrícolas)
7|Cuadernales eléctricos
7|Cubos cargadores para excavadoras
7|Cuchillos eléctricos
7|Culatas de cilindros de motor
7|Cultivadoras eléctricas
7|Descascaradoras de cereales
7|Descascarilladoras de arroz
7|Descortezadoras de cereales
7|Desintegradores para procesamiento químico
7|Desmotadoras de algodón
7|Destornilladores de aire comprimido
7|Destornilladores eléctricos
7|Destornilladores neumáticos
7|Diafragmas de bombas
7|Diamantes de vidriero como partes de máquinas
7|Dínamos
7|Dínamos para bicicleta
7|Discos de aletas para rectificadoras eléctricas
7|Dispositivos cierra puertas hidráulicos
7|Dispositivos cierra puertas neumáticos
7|Dispositivos de accionamiento para elevadores
7|Dispositivos de corte que sean partes de máquinas
7|Dispositivos de encendido para motores de vehículos terrestres
7|Dispositivos eléctricos de apertura de puertas
7|Dispositivos eléctricos para correr cortinas
7|Distribuidores automáticos
7|Distribuidores frigoríficos automáticos
7|Elevadores
7|Elevadores de escalera
7|Elevadores mecánicos e hidráulicos
7|Elevadores para coches
7|Elevadores y partes de elevadores
7|Elevadores y sus partes
7|Embaladoras para uso agrícola
7|Embaladoras para uso industrial
7|Embragues para máquinas
7|Embragues que no sean para vehículos terrestres
7|Embutidoras de salchichas
7|Empacadora
7|Empaquetadoras al vacío
7|Encendidos electrónicos para vehículos
7|Enceradoras eléctricas para uso industrial
7|Escaleras mecánicas
7|Escariadores (máquinas herramientas)
7|Escobas eléctricas
7|Escobillas de dínamo
7|Esmeril angular (herramientas de mano que no sean accionadas manualmente)
7|Espumadores de leche eléctricos
7|Estatores como piezas de máquinas
7|Excavadoras hidráulicas
7|Exprimidores de fruta eléctricos para uso doméstico
7|Exprimidores eléctricos de zumo de frutas
7|Exprimidores eléctricos para frutas y verduras
7|Extractoras de miel (máquinas)
7|Extractores de jugo
7|Extractores de jugo de frutas eléctricos
7|Fileteadoras
7|Filtros de aceite para motores
7|Filtros de aire para motores de vehículos
7|Filtros de combustible para motores de vehículos
7|Filtros para aceite
7|Filtros para motores
7|Filtros para polvo y bolsas para aspiradoras
7|Flejadoras
7|Fotocomponedoras
7|Fregadores de suelo automáticos
7|Frenos de cinta (elementos de máquinas que no sean para vehículos terrestres)
7|Frenos para máquinas industriales
7|Fresadoras
7|Fresadoras de fieltro
7|Fresadoras para madera
7|Fresadoras para trabajar metales
7|Fresas como partes de máquinas
7|Fresas de módulo (máquinas herramientas)
7|Fresas para máquinas fresadoras
7|Fundidoras de caracteres de imprenta
7|Gatos eléctricos
7|Gatos hidráulicos
