class|name
40|Trabajo de la madera
40|Trabajos de ebanistería
40|Transformación de productos alimenticios para ser utilizados en procesos de fabricación
40|Tratamiento antiarrugas de tejidos
40|Tratamiento antipliegues de telas
40|Tratamiento antipolilla de materias textiles o pieles
40|Tratamiento de agua y purificación
40|Tratamiento de aguas residuales
40|Tratamiento de cartón ondulado para embalaje
40|Tratamiento de líquidos peligrosos
40|Tratamiento de mármol
40|Tratamiento de materiales por rayos láser
40|Tratamiento de metales
40|Tratamiento de pieles
40|Tratamiento de pieles para evitar el encogimiento
40|Tratamiento de residuos nucleares
40|Tratamiento de residuos peligrosos
40|Tratamiento de resina epoxi
40|Tratamiento de tela y textiles
40|Tratamiento de telas
40|Tratamiento de textiles
40|Tratamiento de textiles para prevenir el moho
40|Tratamiento de vestimenta
40|Tratamiento del agua
40|Tratamiento del papel
40|Tratamiento para conservación de la madera (que no sea pintura)
40|Tratamiento químico de materias textiles
40|Tratamiento térmico de metales
40|Triturado de piedras
