class|name
19|Adoquines
19|Adoquines y peñascos
19|Alcantarillas de calle no metálicas
19|Alcantarillas no metálicas
19|Alféizares no metálicos
19|Alquitrán de hulla
19|Alquitrán de madera
19|Alquitrán y brea
19|Andamios de madera
19|Andesita
19|Arcilla de ceniza
19|Arena
19|Arena para acuarios
19|Arena para la construcción
19|Arenisca
19|Armaduras de puerta no metálicas
19|Arquetas de desagüe no metálicas para construcción de sistemas de impermeabilización de sótanos
19|Arrimadillos no metálicos
19|Asfalto
19|Asfalto para carretera
19|Asfalto para la construcción
19|Asfalto, pez y bitumen
19|Azulejos cerámicos para paredes
19|Azulejos cerámicos para pisos y superficies
19|Azulejos de cerámica para paredes, pisos o cielos
19|Azulejos de madera
19|Azulejos de pared no metálicos
19|Azulejos de pavimento no metálicos
19|Azulejos de piso cerámicos
19|Azulejos de suelo de terracota
19|Azulejos y lozas para pavimentar, no metálicas
19|Badenes de control de velocidad no metálicos
19|Baldosas cerámicas esmaltadas
19|Baldosas de cerámica
19|Baldosas de cerámica para suelos y revestimiento
19|Baldosas de cubiertas de cerámica
19|Baldosas de madera
19|Baldosas de mosaico
19|Baldosas de piedra para techos
19|Baldosas de plástico
19|Baldosas de vidrio que no sean para tejados
19|Baldosas de yeso
19|Balizas de anclaje no metálicas
19|Balizas no metálicos no luminosos (estructuras de torre)
19|Betún (material de construcción)
19|Blindajes no metálicos para la construcción
19|Bloques de hormigón
19|Bloques de madera
19|Bloques de pavimento no metálicos
19|Bolardos de hormigón
19|Bordes de puerta no metálicos
19|Brea de petróleo
19|Bustos de concreto
19|Bustos de mármol
19|Buzones de correo de obra
19|Calcita
19|Caliza
19|Canalones de lluvia (que no sean metálicos)
19|Canalones no metálicos
19|Canalones no metálicos para tejados
19|Caperuzas de chimenea no metálicas
19|Casas de troncos prefabricadas
19|Cemento
19|Cemento con sílice (cemento puzolánico)
19|Cemento de alúmina
19|Cemento de escoria-cal
19|Cemento de oxicloruro de magnesio
19|Cemento de relleno
19|Cemento hidráulico
19|Cemento Portland
19|Cemento portland de escorias de altos hornos
19|Cemento refractario
19|Cenadores transportables principalmente no metálicos
