class|name
39|Servicios de almacenaje
39|Servicios de alquilado de vehículos
39|Servicios de aparcamiento
39|Servicios de asesoramiento y consultoría relacionados con el transporte
39|Servicios de autobuses
39|Servicios de bicicletas compartidas
39|Servicios de carga aérea
39|Servicios de carga de mercancias
39|Servicios de chóferes
39|Servicios de co-envío (co-mailing) para fines de transporte, a saber, agrupación y la entrega de correo a la oficina de correos
39|Servicios de co-paletización (logística de envío y almacenamiento) de productos
39|Servicios de control del tráfico aéreo
39|Servicios de depósito de barcos
39|Servicios de depósito y recepción de equipaje provistos por aerolíneas
39|Servicios de distribución de gas
39|Servicios de embalaje de carga
39|Servicios de envasado de mercancías
39|Servicios de estacionamiento
39|Servicios de facturación para aerolíneas
39|Servicios de fletado de yates
39|Servicios de flete de mercancías
39|Servicios de flete y transporte de mercancías
39|Servicios de lanzadera de pasajeros entre estacionamientos de aeropuerto y las terminales
39|Servicios de manipulación de cargas de importación y exportación
39|Servicios de mensajería
39|Servicios de navegación aérea
39|Servicios de navegación por sistema de posicionamiento global
39|Servicios de pilotaje
39|Servicios de planificación de vuelos
39|Servicios de portes
39|Servicios de puerto deportivo (atraque, amarre, almacenamiento)
39|Servicios de reserva de billetes aéreos
39|Servicios de reserva de billetes para viajes en tren
39|Servicios de transportación y reparto por aire, carretera, ferrocarril y mar
39|Servicios de transporte aéreo
39|Servicios de transporte masivo para el público en general
39|Servicios de vuelos chárter
39|Servicios para organizar el transporte de viajeros
39|Servicios postales, de carga y mensajería
39|Suministro de agua
39|Suministro de agua (distribución)
39|Suministro de gas (distribución)
39|Suministro de información sobre viajes a través de internet
39|Suministro de instalaciones de atraque
39|Suministro de instalaciones de autoalmacenamiento para terceros
39|Suministro y distribución de agua
39|Transportación aérea
39|Transportación aérea de pasajeros y carga
39|Transportación custodiada de valores
39|Transportación de pasajeros y equipaje de pasajeros
39|Transportación de pasajeros y productos por ferrocarril
39|Transportación de productos
39|Transportación en vehículos impulsados por el hombre
39|Transporte de animales de compañía
39|Transporte de camiones
39|Transporte de carga por tren
39|Transporte de cargamento
39|Transporte de dinero y valores
39|Transporte de mercancías por vía aérea
39|Transporte de pasajeros
39|Transporte de pasajeros en barcos de crucero
39|Transporte de pasajeros en tren
39|Transporte de pasajeros por barco
39|Transporte de personas
39|Transporte de personas y productos
39|Transporte de productos
39|Transporte de valores
39|Transporte de viajeros
39|Transporte en ambulancia
39|Transporte en automóvil
39|Transporte en avión propulsado por hélice
39|Transporte en aviones de turborreactor
39|Transporte en barco
39|Transporte en camiones
39|Transporte en cargueros
39|Transporte en coche alquilado
39|Transporte en helicóptero
39|Transporte en monorriel
39|Transporte en taxi
39|Transporte en taxi para personas en sillas de ruedas
39|Transporte en transbordador
39|Transporte en vehículos automóviles de dos ruedas
39|Transporte en vehículos blindados
39|Transporte ferroviario
39|Transporte marítimo
39|Transporte naval
39|Transporte por aéreo
39|Transporte por ferrocarril
39|Transporte por oleoductos
39|Transporte por teleférico
39|Transporte protegido de valores
39|Transporte terrestre
39|Transporte y almacenamiento de productos
39|Transporte y almacenamiento de productos en condiciones refrigeradas
39|Transporte y reparto de productos
39|Transportes aéreos y almacenamiento de mercancías
39|Transportes en cisterna
39|Transportes marítimo
