class|name
11|Accesorios de regulación para aparatos y conducciones de agua o gas
11|Ahumadores de barbacoa
11|Aires acondicionados de ventana para uso industrial
11|Alcachofas de ducha
11|Alfombras electrotérmicas
11|Almohadillas de calefacción eléctricas, que no sean para tratamiento médico
11|Altos hornos para uso industrial
11|Antorchas eléctricas de iluminación
11|Aparatos de aire acondicionado para sellado de ventilación
11|Aparatos de aire acondicionado por inducción local para uso industrial
11|Aparatos de alumbrado eléctricos
11|Aparatos de calefacción de aire caliente para uso industrial
11|Aparatos de calefacción de pavimentos
11|Aparatos de calefacción para acuarios
11|Aparatos de calefacción por agua caliente para uso industrial
11|Aparatos de calefacción por vapor para uso industrial
11|Aparatos de climatización para uso industrial
11|Aparatos de cromatografía para uso industrial
11|Aparatos de descongelación para vehículos
11|Aparatos de desinfección para billetes de banco
11|Aparatos de destilación
11|Aparatos de filtración para acuarios
11|Aparatos de iluminación de pantalla plana
11|Aparatos de iluminación para vehículos
11|Aparatos de ionización para tratar el aire
11|Aparatos de purificación de agua
11|Aparatos de purificación de aire instalados en vehículos
11|Aparatos de purificación y filtración de agua
11|Aparatos de secado de manos eléctricos para baños
11|Aparatos de secado de uñas mediante led
11|Aparatos desalinizadores de agua
11|Aparatos desinfectantes de lavavajillas para uso industrial
11|Aparatos e instalaciones de aire acondicionado
11|Aparatos e instalaciones de refrigeración
11|Aparatos e instalaciones para ablandar el agua
11|Aparatos e instrumentos de aire acondicionado, refrigeración del aire y ventilación
11|Aparatos eléctricos de calor para baños de cera de parafina, que no sean para uso médico
11|Aparatos eléctricos japoneses para calentar las piernas para fines domésticos (kotatsu eléctricos)
11|Aparatos eléctricos para cocer huevos
11|Aparatos eléctricos para purificar el agua de bañeras para uso doméstico
11|Aparatos para calentar espacios
11|Aparatos para enfriar bebidas
11|Aparatos para filtrar el agua
11|Aparatos para filtrar el agua potable
11|Aparatos para la generación de vapor
11|Aparatos para la purificación de agua para uso industrial
11|Aparatos para purificar el agua del grifo
11|Aparatos para purificar el aire
11|Aparatos para secar de manos libres
11|Aparatos para secar el forraje
11|Aparatos purificadores de aguas residuales
11|Aparatos y máquinas de hielo
11|Aparatos y máquinas para purificar el aire
11|Apliques de luces por infrarrojos
11|Arañas de luces
11|Arandelas para grifos de agua
11|Armarios frigoríficos
11|Arroceras eléctricas
11|Arroceras para uso industrial
11|Asadores de carbón para uso doméstico
11|Asadores de pescado
11|Asadores giratorios eléctricos
11|Asadores para hornos de cocina
11|Asadores y parrillas de asador
11|Asientos de inodoro para uso con fuentes de baño estilo japonés
11|Asientos de retrete para niños
11|Aspersores de riego
11|Autoclaves eléctricas
11|Bandejas de ducha
11|Bañeras
11|Bañeras de ducha
11|Bañeras de entrada lateral para personas con discapacidad física
11|Bañeras de hidromasaje
11|Bañeras y bandejas de ducha
11|Baños de asiento
11|Baños de pies eléctricos
11|Baños eléctricos portátiles para los pies
11|Barras quimioluminiscentes (luces)
11|Bases de ducha
11|Bases para lámparas
11|Bidés
11|Bolas de cisternas de baño
11|Bolas luminosas para discotecas
11|Bolsas de agua caliente eléctricas
11|Bolsas de agua para calentar camas
11|Bombillas de iluminación
11|Bombillas de iluminación en miniatura
11|Bombillas de iluminación halógena
11|Bombillas de iluminación LED
11|Bombillas fluorescentes
11|Cafeteras eléctricas
11|Cafeteras eléctricas para uso doméstico
11|Calderas de baño
11|Calderas de calefacción
11|Calderas para instalaciones de calefacción
11|Calefactores halógenos
11|Calefactores radiantes eléctricos (para uso doméstico)
11|Calentadores continuos
11|Calentadores de agua
11|Calentadores de agua por bombeo eólico
11|Calentadores de agua por inducción
11|Calentadores de bebidas eléctricos
11|Calentadores de cama,
11|Calentadores de cocina no eléctricos de uso doméstico
11|Calentadores de gas para agua de uso doméstico
11|Calentadores de inmersión
11|Calentadores de pies eléctricos
11|Calentadores de tazas eléctricos
11|Calentadores eléctricos de bolsillo para calentar las manos
11|Calentadores eléctricos para toallitas húmedas para bebés
11|Calentadores para agua de alimentación para uso industrial
11|Calentadores para piscinas
11|Calentadores para platos
11|Calentadores por convección
11|Calentadores solares para agua
11|Calienta biberones eléctricos
11|Calientapiés eléctricos para uso personal
11|Calientaplatos
11|Calientaplatos eléctricos
11|Camas de bronceado
11|Campanas extractoras de humos para uso doméstico
11|Campanas extractoras para cocinas
11|Candelabros eléctricos
11|Cazuelas eléctricas
11|Chorros para bañeras de hidromasaje
11|Cocinas a gas (calefactores para uso doméstico)
11|Cocinas a leña
11|Cocinas de combustión lenta (de uso doméstico)
11|Cocinas de fideos ramen eléctricas
11|Cocinas de gas
11|Cocinas eléctricas
11|Colectores solares para calefacción
11|Congeladores
11|Congeladores criogénicos
11|Congeladores eléctricos (para uso doméstico)
11|Congeladores eléctricos (para uso industrial)
11|Contenedores frigoríficos para el transporte
11|Convectores de calor
11|Cubículos de ducha y baño
11|Cubiertas protectoras de grifos de bañera para prevención de accidentes de niños
11|Cúpulas de refrigeración
11|Depósitos de descarga de agua
11|Depuradores de aire para automóviles
11|Desempañadores para vehículos
11|Deshumidificadores para uso doméstico
11|Deshumidificadores para uso industrial
11|Destiladoras para procesamiento químico
11|Dispositivos de iluminación
11|Dispositivos de iluminación para vitrinas
11|Dispositivos de riego agrícola
11|Dispositivos para el enfriar el aire
11|Duchas
11|Duchas de emergencia
11|Duchas de mano
11|Duchas y cabinas de ducha
11|Elementos calefactores
