class|name
31|Lentejas frescas
31|Levadura para pienso de animales
31|Lichis frescos
31|Liebres de mar, vivas
31|Limas frescas
31|Limones frescos
31|Linaza para la alimentación animal
31|Lirios de día comestibles, frescos
31|Longkong (fruta asiática) fresco
31|Madera en bruto
31|Madera no descortezada
31|Maíz sin elaborar
31|Mamíferos vivos, peces (no para alimentación), pájaros e insectos
31|Mandarinas frescas
31|Maní fresco
31|Manzanas frescas
31|Mariscos árticos, vivos
31|Mariscos vivos
31|Mejillones azules vivos
31|Melocotones frescos
31|Melón fresco oriental (cham-oe)
31|Melones espinudos frescos (fruto del paraíso)
31|Melones frescos
31|Membrillo fresco
31|Menta fresca
31|Mijo de cola de zorro no procesado
31|Mijo de corral japonés no procesado
31|Mijo de prosa no procesado
31|Moras frescas (bokbunja)
31|Murtilla fresca
31|Naranjas mandarinas frescas
31|Nísperos frescos
31|Nueces frescas
31|Nueves frescas
31|Objetos comestibles y masticables para animales
31|Ojo de dragón fresco (longan)
31|Ovejas vivas
31|Papas dulces frescas (camote)
31|Papel granulado para animales domésticos (lechos higiénicos)
31|Papel granulado para la higiene de animales domésticos
31|Pasto natural
31|Patatas sin elaborar
31|Patos vivos
31|Peces de colores
31|Peces para acuario
31|Pelo de conejo
31|Pepinos de mar (cohombros de mar) vivos
31|Pepinos frescos
31|Peras frescas
31|Percas vivas
31|Perifollo fresco
31|Perros
31|Pescado para comida animal
31|Pieles en bruto
31|Piensos mezclados para animales
31|Piensos para perros
31|Piensos sintéticos para animales
31|Pimientos frescos
31|Piñones frescos
31|Pistachos frescos
31|Plantas de floración
31|Plantas de fruta viva
31|Plantas secas para decoración
31|Plantas vivas
31|Plantas y flores naturales
31|Plantones
31|Plátanos frescos
31|Platijas (peces) vivas
31|Pollos de hueso negro vivos
31|Pomarrosas frescas
31|Pomelos frescos
31|Porotos rojos crudos
31|Productos masticables comestibles para perros
31|Puerros frescos
31|Pulpa de almidón (alimentos para animales)
31|Pupas vivas de abejas
31|Quingombós frescos
31|Quinoa no procesada
31|Rabanitos picantes, frescos
31|Radicchio fresco
31|Raíces de alcachofa china fresca, para su uso como vegetales
31|Raíces de yacón frescas
31|Raíz de bardana fresca
31|Raíz de rábano cruda
31|Ramilletes de flores naturales
31|Remolachas frescas
31|Repollos de napa frescos (baechu)
31|Rizomas frescos comestibles
31|Rosas
31|Rúcula fresca
31|Salacas (frutas) frescas
31|Salvado de arroz (alimentos para animales)
31|Sandías frescas
31|Semillas de árbol de manzana
31|Semillas de árbol urushi
31|Semillas de cereal sin procesar
31|Semillas de césped
31|Semillas de chía no procesadas
31|Semillas de cultivos
31|Semillas de flores
31|Semillas de fruta
31|Semillas de lino no procesadas
31|Semillas de urushi
31|Semillas para frutas, verduras, hortalizas y legumbres
31|Semillas para pájaros
31|Semillas para plantas
31|Semillas para uso agrícola
31|Semillas para uso hortícola
31|Semillas sin procesar para uso agrícola
31|Semillas y bulbos
31|Señuelos vivos para pesca
31|Setos y arbustos vivos, podados en formas decorativas
31|Soja fresca y tierna en vaina (edamame)
31|Sollas vivas
31|Sorgo no procesado
31|Spirulina no procesada
31|Spirulina procesada
31|Subproductos del procesamiento de cereales para la alimentación animal
31|Sucedáneos de leche para animales
31|Tallos de ajo frescos
31|Tomates cereza (cherry) frescos
31|Tomates frescos
31|Tomates no procesados
31|Tortas de salsa de soja (alimentación animal)
31|Trigo sin elaborar
31|Truchas vivas
31|Trufas frescas
31|Uvas frescas
31|Verdolaga, planta fresca
31|Verduras no procesadas
31|Verduras, hortalizas y legumbres frescas
31|Verduras, hortalizas y legumbres orgánicas frescas
31|Virutas de madera para fabricar pasta de madera
31|Zanahorias frescas
