class|name
30|Aceite de chiles como condimento o aderezo
30|Achicoria y mezclas de achicoria, todas para su uso como sucedáneos del café
30|Aderezo para ensalada
30|Aderezos para ensalada
30|Aderezos para ensalada que contienen crema
30|Agentes espesantes para uso culinario
30|Agua de mar para uso culinario
30|Aioli
30|Ajo en polvo
30|Alfajores (pastelillos rellenos de dulce de leche)
30|Algodón de azúcar
30|Almíbar para cubrir
30|Almidón de maíz para uso alimenticio
30|Almidón de palma de sagú para alimentación
30|Almidón de patata dulce para alimentación
30|Aromatizantes de hierbas para elaborar bebidas
30|Aromatizantes para mantequilla que no sean aceites esenciales
30|Aromatizantes para queso que no sean aceites esenciales
30|Aromatizantes para sopas (que no sean aceites esenciales)
30|Aromatizantes que no sean aceites esenciales para productos de pastelería y repostería
30|Arroz al vapor
30|Arroz artificial sin cocer
30|Arroz cocinado
30|Arroz descascarillado
30|Arroz enriquecido sin cocinar
30|Arroz glutinoso
30|Arroz glutinoso envuelto en hojas de bambú (Zongzi)
30|Arroz inflado
30|Arroz integral
30|Arroz malteado fermentado (koji)
30|Arroz seco cocinado
30|Avena instantánea
30|Avena mondada
30|Azúcar
30|Azúcar blanca
30|Azúcar candi para uso alimenticio
30|Azúcar cristalizada para decorar alimentos
30|Azúcar cristalizada para decorar pasteles
30|Azúcar de cristal que no sea de confitería
30|Azúcar de palma
30|Azúcar en cubos
30|Azúcar en polvo
30|Azúcar granulada
30|Azúcar mascabado
30|Bagels (rosca de pan)
30|Baguettes
30|Baklava (pastelillo a base de pistachos o nueces, masa filo y almíbar)
30|Barquillos para helados cremosos
30|Barquillos rellenos de mermelada de judías (monaka)
30|Barras de cereales
30|Barras de chocolate
30|Barras de helados comestibles
30|Barras de hielo
30|Barras de pasta de porotos dulces en gelatina (yohkan)
30|Barras heladas de fruta
30|Barritas de caramelo
30|Barritas de cereales ricas en proteínas
30|Barritas de torrija congeladas
30|Bases de pizza
30|Bases de pizza congeladas
30|Bases de tacos
30|Bases para tartas
30|Bebidas a base de cacao
30|Bebidas a base de café
30|Bebidas a base de chocolate
30|Bebidas a base de té
30|Bebidas basadas en el té con sabor a frutas
30|Bebidas de cacao con leche
30|Bebidas de café
30|Bebidas de café con leche
30|Bebidas lácteas a base de chocolate
30|Biscotes
30|Bizcochería
30|Bizcocho de chocolate y nueces
30|Bizcochos
30|Bizcochuelos en forma de paleta (cake pops)
30|Bocadillos a base de maíz
30|Bocadillos a base de trigo
30|Bolas de arroz glutinoso
30|Bolas de masa al vapor chinas (shumai, cocidas)
30|Bolas de masa dulce (dango)
30|Bolitas de arroz (dumplings)
30|Bolitas de azúcar para confitería
30|Bollería (productos a base de harina)
30|Bollitos (dumplings) a base de harina
30|Bollos (pan)
30|Bollos al vapor rellenos de carne picada (niku-manjuh)
30|Bollos de crema
30|Bollos de mermelada
30|Bollos de mermelada de judías
30|Bombones de azúcar
30|Brioches
30|Budín de arroz
30|Buñuelos de arroz recubiertos con mermelada de alubias dulces (ankoro)
30|Cacao
30|Cacao en polvo
30|Cacao tostado, en polvo, en grano o en bebida
30|Cacao y bebidas a base de cacao preparados
30|Café
30|Café descafeinado
30|Café en polvo en formato de bolsas de goteo
30|Café exprés
30|Café helado
30|Café instantáneo
30|Café molido
30|Café sin cafeína
30|Café sin tostar
30|Café tostado, en polvo, granulado o en bebidas
30|Café y bebidas a base de café preparados
30|Café y sucedáneos del café
30|Café y té
30|Calugas (caramelos blandos)
30|Calzones rotos (masas fritas)
30|Canela en polvo (especia)
30|Canelones
30|Capuchino
30|Caracolas de pasta
30|Caramelo
30|Caramelos
30|Caramelos (dulces)
30|Caramelos de azúcar cocido
30|Caramelos de ginseng
30|Caramelos de ginseng rojo
30|Caramelos de goma
30|Caramelos de menta
30|Caramelos macizos cubiertos de azúcar
30|Caramelos masticables a base de gelatina
30|Caramelos sin azúcar
30|Cebada mondada
30|Cebada triturada
30|Cereales listos para comer
30|Cereales para el desayuno
30|Chacarero (sándwich a base de carne, porotos verdes, tomate y ají verde)
30|Chalotas procesadas para su uso como condimento
30|Chaparritas (masas horneadas rellenas con salchicha y queso)
30|Chicles de bomba
30|Chile en polvo (especia)
30|Chimney cakes (cucuruchos de masa dulce rellenos)
30|Chips de arroz
30|Chips de wan tan
30|Chocolate
30|Chocolate caliente
30|Chocolate caliente vegano
30|Chocolate con leche
30|Chocolate para coberturas
30|Chocolate para confitería y pan
30|Chocolate relleno
30|Chocolate sin leche
30|Chocolates (confitería)
30|Chocolates en polvo
30|Churros (masas fritas)
30|Churros fritos (Youtiao)
30|Chutney
30|Chutneys (condimento)
30|Clavo en polvo (especia)
30|Comidas preparadas a base de fideos
30|Condimento de chile
30|Condimento para tacos
30|Condimentos a base de mezclas de curry
30|Condimentos alimentarios que consisten principalmente en kétchup y salsa
30|Condimentos en polvo
30|Condimentos para carne de cordero hervida al instante
30|Confitería helada
30|Confituras de chocolate
30|Copos de avena
30|Copos de maíz
30|Corteza de chocolate con granos de café molidos
30|Crema inglesa
30|Cremas bávaras
30|Crème brûlées (crema quemada)
30|Crepes
30|Creps (filloas)
30|Croissants
30|Cubitos de hielo
30|Cuchuflís (dulces de masa esponjosa o crocante rellenos con dulce de leche en forma tubular)
30|Cúrcuma comestible
30|Curry en polvo (condimento)
30|Cuscús (sémola)
30|Delicia turca
30|Dobladitas (panes)
30|Donas
30|Dulce con cacao
30|Dulce con caramelo
30|Dulce de menta
30|Dulces
30|Dulces (caramelos)
30|Dulces a base de almidón
30|Dulces con una base de almidón (ame)
30|Dulces de chocolate
30|Dulces de helado
30|Dulces de yogur helado
30|Dulces hechos de aceite de sésamo
30|Dulces prensados tradicionales coreanos (dasik)
30|Empanadas
30|Empanadillas de masa rellenas chinas (gyoza, cocinadas)
30|Empolvados (pastelillos cubiertos de azúcar en polvo)
30|Envolturas de pasta para gyoza (empanadilla japonesa)
30|Envolturas de pastelería para monaka (dulce japonés)
30|Envolturas de won ton
30|Esencias de café
30|Esencias de café para uso como sucedáneos del café
30|Espagueti sin cocinar
30|Espaguetis y albóndigas
30|Especia en polvo de pimiento japonés (sansho en polvo)
30|Especia en polvo de rábano picante japonés (wasabi en polvo)
30|Especias comestibles
30|Especias para hornear
30|Extractos de cacao para consumo humano
30|Extractos de café
30|Extractos de café para uso como sucedáneos de café
30|Extractos de levadura
30|Extractos de levadura para consumo humano
30|Extractos de levadura para uso alimenticio
30|Extractos de té
30|Fideos
30|Fideos asiáticos
30|Fideos chinos instantáneos
30|Fideos chinos sin cocinar
30|Fideos de almidón de frijol verde sin cocinar (harusame)
30|Fideos de arroz
30|Fideos de arroz chinos sin cocinar (fideos bifun)
30|Fideos de fécula
30|Fideos de ramen
30|Fideos fritos
30|Fideos fritos con vegetales (japchae)
30|Fideos instantáneos
30|Fideos secos
30|Fideos soba instantáneos
30|Fideos soba sin cocinar (fideos de alforfón japoneses)
30|Fideos somen sin cocinar (fideo muy delgado de trigo)
30|Fideos udon instantáneos
30|Fideos udon sin cocinar
30|Frappes (café con hielo cubierto de espuma)
30|Fructosa para alimentación
30|Frutos secos recubiertos de chocolate
30|Gachas (plato elaborado en base a avena cocida)
30|Gachas a base de judías mungo
30|Gachas de arroz
30|Gachas de harina de arroz
30|Galletas
30|Galletas con sabor a queso
30|Galletas de almendras
30|Galletas de arroz con forma de gránulos (arare)
30|Galletas de cebolla o queso
30|Galletas de malta
30|Galletas de mantequilla
30|Galletas de masa frita (karintoh)
30|Galletas Graham
30|Galletas saladas
30|Galletas saladas (crackers)
30|Galletas saladas condimentadas
30|Galletas saladas de arroz (senbei)
30|Galletas y galletas saladas
30|Galletas y pan
30|Glaseado para pasteles
30|Glaseado para tartas
30|Glucosa para uso alimenticio
30|Gofres
30|Gofres (waffles)
30|Gofres comestibles
30|Gofres congelados
30|Golosinas
30|Golosinas en goma de frutas
30|Goma de mascar sin azúcar
30|Goma guar para uso culinario
30|Gomas de mascar
30|Gomas de mascar que no sean para uso médico
30|Granos de café cubiertos de azúcar
30|Granos de café molidos
30|Granos de cereales procesados
30|Granos de maíz tostados
30|Granos procesados
30|Hamburguesas en panecillos
30|Harina alimenticia
30|Harina de almidón de arroz
30|Harina de almidón de maíz
30|Harina de almidón de trigo
30|Harina de arroz
30|Harina de arroz glutinoso
30|Harina de cebada para uso alimenticio
30|Harina de grano para alimentación
30|Harina de maíz
30|Harina de maíz para uso alimenticio
30|Harina de papa para uso alimenticio
30|Harina de semillas de lágrimas de Job
30|Harina de tapioca para uso alimenticio
30|Harina de trigo para uso alimenticio
30|Harina de trigo sarraceno para uso alimenticio
30|Harina para hacer bolas de masa cocida rellenas de arroz glutinoso
30|Helados
30|Helados con fruta
30|Helados cremosos
30|Helados cremosos en polvo
30|Helados cremosos mezclados
30|Helados de fruta
30|Helados de frutas
30|Hielo
30|Hierbas de jardín preservadas como aliños
30|Infusión de tila
30|Jarabe de fécula para uso alimenticio
30|Jarabe de maíz para uso culinario
30|Judías dulces (ama-natto)
30|Jugos de carne (salsas)
30|Lasaña
30|Laurel (condimento)
30|Leche asada (postre de budín a base de leche, huevos y azúcar)
30|Leche nevada (postre a base de merengue)
30|Levadura
30|Levadura en comprimidos que no sea para uso médico
30|Levadura en polvo
30|Levadura para uso como ingrediente alimentario
30|Levadura, polvos de hornear y saborizantes
30|Linaza para la alimentación humana
30|Lo mein (fideos)
30|Macarons (productos de pastelería)
30|Macarrones (galletas) a base de coco
30|Macarrones (sin cocinar)
30|Macarrones con queso
30|Magdalenas (quequitos)
30|Maíz procesado
30|Maíz tostado
30|Maltosa para alimentación
30|Malvavisco
30|Manjar (dulce de leche)
30|Manzanas caramelizadas
30|Masa de obleas
30|Masa filo
30|Masa para bizcochos de chocolate con nueces (brownies)
30|Masa para empanada
30|Masa para galletas congelada
30|Masa para gofres
30|Masa para hornear
30|Masa para pastelería
30|Masa para pizzas
30|Masas al vapor rellenas con pasta de porotos rojos
30|Masas al vapor rellenas de porotos rojos
30|Masas de pastel de pan crujiente tipo Graham
30|Masas para bollos
30|Masas para pan
30|Masas para pastel
30|Masticables (golosinas blandas)
30|Mayonesa
30|Melazas
30|Menta para confitería
30|Merengues
30|Merkén (condimento)
30|Mermelada de alubia dulce con recubrimiento blando con una base de alubia azucarada (nerikiri)
30|Mezcla de pan a base de maíz
30|Mezclas condimentadas para guisos
30|Mezclas de cacao
30|Mezclas de café y achicoria
30|Mezclas de galletas
30|Mezclas de gelatina de alubia de adzuki dulce (mizu-yokan-no-moto)
30|Mezclas de pastelería
30|Mezclas de sorbetes
30|Mezclas de tortas
30|Mezclas instantáneas para budín
30|Mezclas instantáneas para donas
30|Mezclas instantáneas para panqueques
30|Mezclas para condimentar
30|Mezclas para masa de pizza
30|Mezclas para preparar chocolate caliente
30|Miel para uso alimenticio
30|Miel y jarabe de melaza
30|Milhojas
30|Molletes
30|Molletes ingleses
30|Mostaza
30|Mostaza en polvo (especias)
30|Nieves y helados cremosos
30|Obleas para base de tartas
30|Orégano (condimento)
30|Pad thai (tallarines salteados tailandeses)
30|Paella (plato preparado a base de arroz)
30|Palitos de arroz
30|Palitos de pan
30|Palomitas de maíz
30|Palomitas de maíz agridulces
30|Palomitas de maíz aromatizadas
30|Palomitas de maíz azucaradas
30|Palomitas de maíz cubiertas de caramelo
30|Palomitas de maíz glaseadas
30|Pan
30|Pan ácimo en láminas
30|Pan con azukis (legumbres de color rojizo y dulces típicas de Japón)
30|Pan con bajo contenido de sal
30|Pan con sabor a especias
30|Pan con soja
30|Pan crujiente al estilo indio (poppadums)
30|Pan de ajo
30|Pan integral
30|Pan molido
30|Pan pita
30|Pan plano
30|Pan tostado
30|Panecillos de canela
30|Panes de frutas
30|Panes de molde
30|Panes de pascua
30|Panes y bollos
30|Panetón
30|Panqueques congelados
30|Panqueques de cebolla verde (pajeon)
30|Panqueques de kimchi (kimchijeon)
30|Pantrucas (plato a base de masas, verduras y carne)
30|Papilla de harina de maíz con agua o leche (hominy)
30|Pasta alimenticia
30|Pasta alimenticia fresca
30|Pasta de almendras
30|Pasta de azúcar (producto de confitería)
30|Pasta de frutas como saborizante de alimentos
30|Pasta de guindilla fermentada (gochujang)
30|Pasta de miso
30|Pasta de soja (condimento)
30|Pasta para biscotes
30|Pasta seca
30|Pasta y fideos
30|Pastas alimenticias
30|Pastas alimenticias farináceas para consumo humano
30|Pastas alimenticias rellenas
30|Pastas danesas
30|Pastas de chocolate
30|Pastas de curry
30|Pastas para sopas
30|Pastel de almendras
30|Pastel de chocolate
30|Pastel de helado
30|Pasteles (torta)
30|Pasteles al vapor de tipo japonés (mushi-gashi)
30|Pasteles con azúcar desecados de harina de arroz (rakugan)
30|Pasteles de arroz machacado dulce (mochi-gashi)
30|Pasteles de arroz triturado (mochi)
30|Pasteles de frutas
30|Pasteles de frutas (plum cakes)
30|Pasteles de luna
30|Pasteles de mijo
30|Pasteles de mijo envueltos en azúcar o arroz inflado (okoshi)
30|Pasteles dulces de frutas, pasas y especias
30|Pasteles enrollados en forma de broche blandos de arroz machacado (gyuhi)
30|Pasteles esponjosos al vapor (Fa Gao)
30|Pasteles veganos
30|Pastelillos de fruta
30|Pastelitos de arroz
30|Pastelitos de avena
30|Pastelitos de crema
30|Pastelitos dulces y salados (productos de pastelería)
30|Pebre (salsa)
30|Pepitas de chocolate
30|Pepitas de manteca y azúcar
30|Pepitos rellenos de crema
30|Petit-beurre (galletas)
30|Piezas de azúcar de cristal (confitería)
30|Piezas secas de gluten de trigo (fu, no cocinadas)
30|Pimienta (especia)
30|Pimienta en polvo (especias)
30|Pizza congelada
30|Pizza fresca
30|Pizzas preparadas
30|Polvo de arruruz japonés (kudzu-ko para uso alimenticio)
30|Polvo de pimienta roja (gochutgaru)
30|Polvos de hornear
30|Postres
30|Postres de budín
30|Postres de budín a base de arroz
30|Pralinés
30|Pretzels (galletas saladas)
30|Pretzels blandos
30|Pretzels con cobertura de chocolate
30|Pretzels recubiertos de chocolate
30|Productos de confitería elaborada con azúcar
30|Productos de confitería para decorar árboles de Navidad
30|Productos de pastelería
30|Productos de pastelería y repostería
30|Productos para sazonar alimentos
30|Propóleos (resina de abeja) para la alimentación humana
30|Pudin de arroz ocho tesoros
30|Pudines para postes instantáneos
30|Pudines para su uso como postre
30|Quinoa procesada
30|Rábano picante preparado (condimento)
30|Ravioli preparados
30|Regaliz
30|Relleno de malvavisco
30|Revestimientos de chocolate
30|Rollitos de avena y de trigo
30|Rollos de alga seca que contienen arroz cocido estilo koreano (gimbap)
30|Rollos de salchichas
30|Saborizantes de almendra
30|Saborizantes de fruta excepto esenciales
30|Saborizantes de limón
30|Saborizantes de té
30|Saborizantes de vainilla
30|Saborizantes para alimentos
30|Saborizantes para bebidas que no sean aceites esenciales
30|Saborizantes para mantequilla
30|Saborizantes para pasteles que no sean aceites esenciales
30|Saborizantes para quesos
30|Saborizantes para sopas
30|Saborizantes que no sean aceites esenciales
30|Saborizantes que no sean aceites esenciales para productos de pastelería y repostería
30|Saborizantes y productos para sazonar
30|Sachima (pastel chino)
30|Sal
30|Sal comestible
30|Sal con azafrán para condimentar alimentos
30|Sal de apio
30|Sal de cocina
30|Sal de mesa
30|Sal de mesa mezclada con semillas de sésamo
30|Salmuera para cocinar
30|Salmuera para cócteles
30|Salsa Alfredo
30|Salsa condimentada de soja (Chiyou)
30|Salsa de barbacoa
30|Salsa de chile
