class|name
18|Abrigos para perros
18|Anteojeras para aves de corral, utilizadas para evitar peleas
18|Anteojeras para caballos
18|Armazones de bolsos
18|Armazones de monederos
18|Armazones de paraguas
18|Armazones de paraguas o sombrillas
18|Arneses
18|Arneses de animales
18|Arneses para caballos
18|Arneses y artículos de guarnicionería
18|Artículos de guarnicionería
18|Artículos de guarnicionería de cuero
18|Bananos
18|Bandas abdominales para perritos
18|Bandoleras de cuero
18|Bastones
18|Bastones de excursión
18|Bastones de montañismo
18|Bastones de ratán
18|Bastones de senderismo
18|Bastones largos
18|Bastones para caminar
18|Baúl de viaje
18|Baúles (equipaje) y maletas de mano
18|Baúles como equipaje
18|Baúles de mimbre kori
18|Baúles de viaje
18|Billeteras
18|Bocados para arneses
18|Bocados para caballerías
18|Bolsas (envolturas, bolsitas) para embalar de cuero
18|Bolsas (mochilas) de senderismo
18|Bolsas con ruedas para la compra
18|Bolsas de amuletos (omamori-ire)
18|Bolsas de colegial
18|Bolsas de cuero
18|Bolsas de cuero de viaje para ropa
18|Bolsas de cuero y cuero de imitación
18|Bolsas de deportes
18|Bolsas de llaves
18|Bolsas de lona
18|Bolsas de mano
18|Bolsas de materias textiles para las compras
18|Bolsas de mensajero
18|Bolsas de piel para las compras
18|Bolsas de playa
18|Bolsas de punto que no sean de metales preciosos
18|Bolsas de red para las compras
18|Bolsas de transporte multiusos
18|Bolsas de viaje
18|Bolsas multiuso
18|Bolsas para cintura y cadera
18|Bolsas para el cinturón
18|Bolsas para la caza
18|Bolsas para libros
18|Bolsas para llaves
18|Bolsas para llevar bebés
18|Bolsas para llevar niños
18|Bolsas para pañales
18|Bolsas para trajes
18|Bolsas pequeñas para caballero
18|Bolsas reutilizables para la compra
18|Bolsas y carteras de cuero
18|Bolsas, maletas y carteras de cuero
18|Bolsones
18|Bolsos (neceseres) de viaje
18|Bolsos con ruedas
18|Bolsos de campamento
18|Bolsos de cordón
18|Bolsos de deporte multiusos
18|Bolsos de gimnasia
18|Bolsos de mano
18|Bolsos de mano de cuero
18|Bolsos de mano para caballeros
18|Bolsos de mano para damas
18|Bolsos de mano para hombres
18|Bolsos de mano pequeños
18|Bolsos de mano sin asas
18|Bolsos de mano tipo retícula
18|Bolsos de mano, monederos y carteras
18|Bolsos de noche
18|Bolsos de viaje
18|Bolsos multiuso
18|Bolsos para artículos de tocador
18|Bolsos para avión
18|Bolsos para colgar al hombro
18|Bolsos para compras de cuero
18|Bolsos para transportar animales
18|Bolsos tipo bandolera
18|Bolsos tipo Boston
18|Bolsos tipo satchel
18|Bridas para caballos
18|Bridones
18|Cajas de cuero
18|Cajas de cuero o cuero de imitación
18|Caquetones para perros
18|Carteras con compartimentos de tarjetas
18|Carteras con portatarjetas
18|Carteras de colegiales
18|Carteras de colegio
18|Carteras de cuero
18|Carteras de cuero para tarjetas de crédito
18|Carteras para tarjetas
18|Carteras que no sean de metales preciosos
18|Cinchos de silla de montar
18|Collares de animales
18|Collares para animales
18|Collares para animales de compañía
18|Collares para animales de compañía que contienen información médica
18|Collares para perro
18|Collares y correas para perro
18|Colleras para caballos
18|Correas de cuero para animales
18|Correas de equipajes
18|Correas de estribo
18|Correas para animales
18|Correas para bolsos
18|Correas para el hombro
18|Correas para perro
18|Cosmetiqueros (estuches para artículos de tocador)
18|Cuerdas de entrenamiento para caballos
18|Cuero de poliuretano
18|Cuero en bruto
18|Cuero en bruto o semielaborado
18|Cuero para arneses
18|Cuero para muebles
18|Cuero para zapatos
18|Cuero y cuero de imitación
18|Disfraces para animales
18|Empuñaduras de bastón
18|Equipaje para viaje
18|Estuches de corbata
18|Estuches de cuero
18|Estuches de cuero de imitación
18|Estuches de cuero o cuero de imitación para llaves
18|Estuches de cuero para llaves
18|Estuches de documentos
18|Estuches de tarjetas de crédito de cuero
18|Estuches de viaje (artículos de marroquinería)
18|Estuches para artículos de tocador
18|Estuches para llaves
18|Estuches para llaves (artículos de marroquinería)
18|Estuches para llaves de cuero y pieles
18|Estuches para tarjetas de crédito
18|Estuches vacíos para artículos de tocador
18|Estuches y portatarjetas de crédito
18|Fulares portabebés
18|Fundas de paraguas
18|Fundas para sillas de montar
18|Fundas para sombrillas
18|Fustas
18|Fustas de jockey
18|Fustas para montar a caballo
18|Gorros para las orejas de caballos
18|Guarniciones de arreos
18|Guarniciones de hierro para arreos
18|Herraduras
18|Herraduras de materias plásticas
18|Hilos de cuero
18|Impermeables para perros
18|Maletas
18|Maletas con estantes incorporados
18|Maletas de fin de semana
18|Maletas de mano
18|Maletas de mano para documentos
18|Maletas y baúles de viaje
18|Maletines
18|Maletines (artículos de marroquinería)
18|Maletines abisagrados de doble compartimento (tipo Gladstone)
18|Maletines de cuero
18|Maletines para documentos
18|Maletines para ejecutivos
18|Maletines plegables
18|Maletines portadocumentos de cuero de imitación
18|Maletines tipo portafolios
18|Maletines y maletines para documentos
18|Mantas para caballos
18|Mantas riñoneras para caballos
18|Máscaras faciales para equinos
18|Mochilas
18|Mochilas (macutos)
18|Mochilas con ruedas
18|Mochilas de deporte
18|Mochilas para alpinistas
18|Mochilas pequeñas
18|Mochilas portabebés de cuero
18|Mochilas, mochilas escolares, bolsas de deporte, riñoneras, carteras y bolsos de mano
18|Monederos
18|Monederos de cuero
18|Monederos de malla
18|Monederos de metales preciosos
18|Monederos de muñeca
18|Monederos pequeños
18|Monederos que no sean de metales preciosos
18|Monederos y carteras
18|Monederos y carteras de metales preciosos
18|Paraguas
18|Paraguas de papel japoneses (karakasa)
18|Paraguas japoneses de papel impregnado en aceite (janome-gasa)
18|Paraguas para el aire libre
